0.447,0.082,0.471,0.53,0.53,0.53,0.425,0.235,0.34,0.51,0.01,0.48,0.681,0.016,0.303,100,20,60

0.45,0.04,0.51,0.548,0.548,0.548,0.557,0.006,0.437,0.664,0.004,0.332,0.41,0.287,0.303,40,20,100

0.535,0.16,0.305,0.646,0.646,0.646,0.422,0.241,0.337,0.429,0.104,0.467,0.697,0.001,0.302,100,0,40

0.407,0.156,0.437,0.445,0.445,0.445,0.403,0.214,0.383,0.562,0.07,0.368,0.414,0.075,0.511,60,20,80

0.628,0.012,0.36,0.646,0.646,0.646,0.458,0.157,0.385,0.656,0.004,0.34,0.569,0.018,0.413,60,20,80

0.452,0.041,0.507,0.537,0.537,0.537,0.69,0.008,0.302,0.692,0.001,0.307,0.629,0.008,0.363,80,20,60

0.682,0.009,0.309,0.686,0.686,0.686,0.555,0.043,0.402,0.618,0.003,0.379,0.433,0.255,0.312,60,0,100

0.628,0.063,0.309,0.646,0.646,0.646,0.6,0.036,0.364,0.647,0.007,0.346,0.479,0.047,0.474,60,0,100

0.419,0.176,0.405,0.528,0.528,0.528,0.422,0.243,0.335,0.432,0.255,0.313,0.546,0.036,0.418,60,20,100

0.498,0.182,0.32,0.567,0.567,0.567,0.554,0.144,0.302,0.562,0.023,0.415,0.562,0.033,0.405,40,0,80

0.592,0.073,0.335,0.644,0.644,0.644,0.422,0.119,0.459,0.459,0.12,0.421,0.507,0.154,0.339,60,20,100

0.556,0.133,0.311,0.624,0.624,0.624,0.51,0.062,0.428,0.553,0.078,0.369,0.673,0.008,0.319,100,0,60

0.453,0.185,0.362,0.532,0.532,0.532,0.514,0.032,0.454,0.651,0.021,0.328,0.697,0.002,0.301,100,20,60

0.534,0.088,0.378,0.646,0.646,0.646,0.661,0.006,0.333,0.679,0.02,0.301,0.444,0.111,0.445,40,20,80

0.689,0.008,0.303,0.692,0.692,0.692,0.495,0.004,0.501,0.617,0.036,0.347,0.595,0.102,0.303,40,0,80

0.688,0.005,0.307,0.699,0.699,0.699,0.411,0.154,0.435,0.536,0.028,0.436,0.61,0.009,0.381,100,0,40

0.611,0.086,0.303,0.645,0.645,0.645,0.549,0.098,0.353,0.634,0.045,0.321,0.553,0.108,0.339,60,20,100

0.604,0.065,0.331,0.675,0.675,0.675,0.598,0.001,0.401,0.623,0.051,0.326,0.688,0.009,0.303,100,0,40

0.555,0.093,0.352,0.572,0.572,0.572,0.671,0.022,0.307,0.686,0.001,0.313,0.616,0.004,0.38,80,20,40

0.507,0.117,0.376,0.649,0.649,0.649,0.558,0.132,0.31,0.647,0.018,0.335,0.595,0.099,0.306,40,20,100

0.471,0.102,0.427,0.492,0.492,0.492,0.588,0.074,0.338,0.679,0.008,0.313,0.473,0.126,0.401,40,0,100

0.498,0.117,0.385,0.538,0.538,0.538,0.542,0.047,0.411,0.632,0.021,0.347,0.618,0.03,0.352,100,20,60

0.562,0.094,0.344,0.645,0.645,0.645,0.574,0.119,0.307,0.644,0.0,0.356,0.425,0.036,0.539,40,0,100

0.498,0.089,0.413,0.687,0.687,0.687,0.657,0.001,0.342,0.698,0.0,0.302,0.555,0.068,0.377,60,20,100

0.644,0.009,0.347,0.647,0.647,0.647,0.423,0.096,0.481,0.683,0.003,0.314,0.58,0.082,0.338,60,0,80

0.493,0.107,0.4,0.539,0.539,0.539,0.435,0.007,0.558,0.554,0.04,0.406,0.412,0.26,0.328,40,0,100

0.436,0.037,0.527,0.437,0.437,0.437,0.678,0.012,0.31,0.688,0.007,0.305,0.453,0.002,0.545,40,20,100

0.516,0.04,0.444,0.61,0.61,0.61,0.694,0.003,0.303,0.697,0.001,0.302,0.681,0.018,0.301,100,0,60

0.62,0.057,0.323,0.641,0.641,0.641,0.409,0.269,0.322,0.665,0.032,0.303,0.522,0.156,0.322,60,20,100

0.693,0.002,0.305,0.698,0.698,0.698,0.506,0.022,0.472,0.68,0.016,0.304,0.578,0.106,0.316,60,0,80

0.462,0.172,0.366,0.554,0.554,0.554,0.672,0.026,0.302,0.689,0.007,0.304,0.654,0.044,0.302,80,20,40

0.557,0.142,0.301,0.673,0.673,0.673,0.619,0.048,0.333,0.653,0.024,0.323,0.562,0.121,0.317,60,0,80

0.421,0.146,0.433,0.525,0.525,0.525,0.573,0.066,0.361,0.668,0.006,0.326,0.475,0.075,0.45,40,0,80

0.687,0.0,0.313,0.696,0.696,0.696,0.521,0.161,0.318,0.614,0.071,0.315,0.675,0.024,0.301,100,20,40

0.696,0.001,0.303,0.697,0.697,0.697,0.486,0.189,0.325,0.607,0.092,0.301,0.591,0.064,0.345,60,20,80

0.466,0.144,0.39,0.485,0.485,0.485,0.451,0.238,0.311,0.56,0.067,0.373,0.576,0.005,0.419,60,0,100

0.686,0.008,0.306,0.689,0.689,0.689,0.595,0.037,0.368,0.652,0.032,0.316,0.666,0.0,0.334,80,0,60

0.417,0.058,0.525,0.515,0.515,0.515,0.549,0.118,0.333,0.69,0.008,0.302,0.634,0.03,0.336,80,20,40

0.585,0.093,0.322,0.669,0.669,0.669,0.547,0.098,0.355,0.565,0.036,0.399,0.529,0.089,0.382,60,0,80

0.665,0.028,0.307,0.669,0.669,0.669,0.694,0.003,0.303,0.698,0.002,0.3,0.684,0.004,0.312,80,0,40

0.5,0.139,0.361,0.556,0.556,0.556,0.556,0.144,0.3,0.626,0.033,0.341,0.525,0.022,0.453,60,20,80

0.555,0.07,0.375,0.644,0.644,0.644,0.56,0.058,0.382,0.663,0.014,0.323,0.664,0.011,0.325,100,0,60

0.439,0.217,0.344,0.489,0.489,0.489,0.537,0.083,0.38,0.624,0.038,0.338,0.605,0.041,0.354,100,0,60

0.693,0.004,0.303,0.698,0.698,0.698,0.557,0.003,0.44,0.652,0.01,0.338,0.672,0.014,0.314,80,0,60

0.58,0.061,0.359,0.619,0.619,0.619,0.628,0.025,0.347,0.646,0.017,0.337,0.593,0.103,0.304,40,0,80

0.467,0.195,0.338,0.519,0.519,0.519,0.433,0.196,0.371,0.583,0.096,0.321,0.564,0.102,0.334,60,20,100

0.526,0.094,0.38,0.635,0.635,0.635,0.685,0.0,0.315,0.695,0.005,0.3,0.464,0.166,0.37,40,20,100

0.557,0.029,0.414,0.648,0.648,0.648,0.482,0.082,0.436,0.482,0.028,0.49,0.619,0.011,0.37,80,20,60

0.481,0.052,0.467,0.505,0.505,0.505,0.651,0.031,0.318,0.688,0.006,0.306,0.411,0.05,0.539,40,20,80

0.595,0.001,0.404,0.654,0.654,0.654,0.554,0.058,0.388,0.61,0.076,0.314,0.675,0.014,0.311,100,0,60

0.664,0.015,0.321,0.693,0.693,0.693,0.428,0.147,0.425,0.654,0.034,0.312,0.432,0.022,0.546,40,20,100

0.593,0.057,0.35,0.664,0.664,0.664,0.559,0.122,0.319,0.584,0.054,0.362,0.617,0.052,0.331,100,0,60

0.444,0.066,0.49,0.606,0.606,0.606,0.684,0.011,0.305,0.699,0.001,0.3,0.425,0.068,0.507,60,20,100

0.697,0.002,0.301,0.697,0.697,0.697,0.61,0.078,0.312,0.637,0.006,0.357,0.442,0.069,0.489,40,0,100

0.613,0.045,0.342,0.672,0.672,0.672,0.576,0.016,0.408,0.637,0.042,0.321,0.636,0.037,0.327,100,20,60

0.662,0.017,0.321,0.693,0.693,0.693,0.655,0.036,0.309,0.675,0.023,0.302,0.448,0.214,0.338,40,20,100

0.604,0.051,0.345,0.652,0.652,0.652,0.664,0.008,0.328,0.674,0.017,0.309,0.476,0.156,0.368,40,20,100

0.553,0.033,0.414,0.61,0.61,0.61,0.65,0.006,0.344,0.699,0.0,0.301,0.635,0.002,0.363,80,0,40

0.482,0.164,0.354,0.492,0.492,0.492,0.543,0.097,0.36,0.654,0.044,0.302,0.414,0.104,0.482,60,0,100

0.469,0.095,0.436,0.643,0.643,0.643,0.695,0.001,0.304,0.696,0.001,0.303,0.518,0.09,0.392,40,0,100

0.429,0.208,0.363,0.554,0.554,0.554,0.67,0.001,0.329,0.694,0.003,0.303,0.455,0.07,0.475,40,0,100

0.453,0.031,0.516,0.632,0.632,0.632,0.467,0.225,0.308,0.513,0.166,0.321,0.617,0.022,0.361,100,20,60

0.693,0.001,0.306,0.696,0.696,0.696,0.674,0.015,0.311,0.688,0.011,0.301,0.639,0.008,0.353,80,20,40

0.529,0.131,0.34,0.542,0.542,0.542,0.605,0.075,0.32,0.624,0.002,0.374,0.469,0.176,0.355,60,20,80

0.638,0.033,0.329,0.646,0.646,0.646,0.411,0.266,0.323,0.445,0.104,0.451,0.525,0.067,0.408,60,0,100

0.614,0.074,0.312,0.66,0.66,0.66,0.613,0.074,0.313,0.625,0.054,0.321,0.601,0.037,0.362,100,0,60

0.427,0.209,0.364,0.592,0.592,0.592,0.625,0.011,0.364,0.67,0.024,0.306,0.437,0.037,0.526,60,20,80

0.54,0.062,0.398,0.646,0.646,0.646,0.569,0.004,0.427,0.625,0.002,0.373,0.563,0.121,0.316,60,0,80

0.672,0.008,0.32,0.68,0.68,0.68,0.644,0.023,0.333,0.661,0.017,0.322,0.656,0.026,0.318,100,20,60

0.643,0.044,0.313,0.689,0.689,0.689,0.595,0.07,0.335,0.611,0.043,0.346,0.499,0.198,0.303,60,20,100

0.645,0.012,0.343,0.673,0.673,0.673,0.578,0.075,0.347,0.602,0.043,0.355,0.695,0.0,0.305,100,0,60

0.679,0.004,0.317,0.682,0.682,0.682,0.48,0.003,0.517,0.491,0.079,0.43,0.641,0.023,0.336,100,20,60

0.561,0.053,0.386,0.697,0.697,0.697,0.66,0.032,0.308,0.686,0.005,0.309,0.518,0.175,0.307,40,0,100

0.584,0.085,0.331,0.614,0.614,0.614,0.429,0.004,0.567,0.583,0.033,0.384,0.485,0.036,0.479,40,0,80

0.636,0.013,0.351,0.686,0.686,0.686,0.561,0.104,0.335,0.564,0.077,0.359,0.638,0.031,0.331,80,0,40

0.551,0.02,0.429,0.565,0.565,0.565,0.504,0.108,0.388,0.575,0.032,0.393,0.697,0.003,0.3,80,0,60

0.531,0.108,0.361,0.582,0.582,0.582,0.419,0.081,0.5,0.699,0.0,0.301,0.525,0.012,0.463,60,20,100

0.458,0.137,0.405,0.544,0.544,0.544,0.552,0.033,0.415,0.677,0.007,0.316,0.511,0.147,0.342,60,0,80

0.651,0.008,0.341,0.679,0.679,0.679,0.675,0.0,0.325,0.695,0.002,0.303,0.498,0.09,0.412,60,20,100

0.644,0.047,0.309,0.658,0.658,0.658,0.449,0.162,0.389,0.585,0.063,0.352,0.637,0.053,0.31,100,20,40

0.561,0.11,0.329,0.648,0.648,0.648,0.675,0.017,0.308,0.69,0.008,0.302,0.484,0.039,0.477,40,20,100

0.424,0.172,0.404,0.584,0.584,0.584,0.663,0.012,0.325,0.699,0.001,0.3,0.48,0.142,0.378,60,0,80

0.665,0.033,0.302,0.69,0.69,0.69,0.417,0.077,0.506,0.447,0.034,0.519,0.425,0.185,0.39,40,0,80

0.444,0.01,0.546,0.575,0.575,0.575,0.425,0.24,0.335,0.514,0.182,0.304,0.469,0.049,0.482,40,20,100

0.646,0.024,0.33,0.69,0.69,0.69,0.595,0.028,0.377,0.647,0.033,0.32,0.682,0.016,0.302,80,20,60

0.592,0.066,0.342,0.65,0.65,0.65,0.663,0.01,0.327,0.68,0.008,0.312,0.634,0.032,0.334,80,0,40

0.453,0.065,0.482,0.599,0.599,0.599,0.647,0.018,0.335,0.687,0.002,0.311,0.487,0.109,0.404,60,20,80

0.417,0.069,0.514,0.7,0.7,0.7,0.41,0.035,0.555,0.618,0.075,0.307,0.537,0.055,0.408,40,20,100

0.56,0.059,0.381,0.601,0.601,0.601,0.433,0.02,0.547,0.467,0.193,0.34,0.592,0.036,0.372,40,0,100

0.516,0.032,0.452,0.621,0.621,0.621,0.401,0.097,0.502,0.619,0.035,0.346,0.529,0.113,0.358,40,20,100

0.563,0.124,0.313,0.69,0.69,0.69,0.55,0.034,0.416,0.556,0.103,0.341,0.519,0.083,0.398,60,20,100

0.525,0.039,0.436,0.595,0.595,0.595,0.549,0.027,0.424,0.64,0.048,0.312,0.491,0.153,0.356,60,0,80

0.621,0.062,0.317,0.679,0.679,0.679,0.613,0.009,0.378,0.694,0.003,0.303,0.542,0.123,0.335,60,0,100

0.661,0.016,0.323,0.662,0.662,0.662,0.488,0.075,0.437,0.666,0.014,0.32,0.513,0.091,0.396,60,0,80

0.672,0.019,0.309,0.679,0.679,0.679,0.405,0.089,0.506,0.432,0.025,0.543,0.587,0.089,0.324,40,20,100

0.669,0.022,0.309,0.681,0.681,0.681,0.582,0.025,0.393,0.616,0.021,0.363,0.505,0.162,0.333,40,0,100

0.526,0.152,0.322,0.647,0.647,0.647,0.623,0.014,0.363,0.635,0.007,0.358,0.586,0.004,0.41,60,20,80

0.657,0.014,0.329,0.684,0.684,0.684,0.583,0.054,0.363,0.649,0.02,0.331,0.627,0.036,0.337,80,20,60

0.534,0.112,0.354,0.699,0.699,0.699,0.625,0.048,0.327,0.659,0.015,0.326,0.657,0.016,0.327,100,20,60

0.634,0.062,0.304,0.673,0.673,0.673,0.443,0.207,0.35,0.476,0.154,0.37,0.547,0.022,0.431,40,20,80

0.59,0.087,0.323,0.592,0.592,0.592,0.478,0.083,0.439,0.502,0.179,0.319,0.443,0.202,0.355,40,0,80

0.529,0.082,0.389,0.666,0.666,0.666,0.579,0.047,0.374,0.627,0.001,0.372,0.54,0.106,0.354,40,20,80

0.446,0.123,0.431,0.522,0.522,0.522,0.437,0.106,0.457,0.656,0.037,0.307,0.68,0.012,0.308,80,20,60

0.633,0.045,0.322,0.645,0.645,0.645,0.668,0.0,0.332,0.693,0.0,0.307,0.667,0.027,0.306,80,0,40

0.448,0.154,0.398,0.671,0.671,0.671,0.659,0.01,0.331,0.684,0.007,0.309,0.658,0.014,0.328,100,0,60

0.505,0.083,0.412,0.541,0.541,0.541,0.427,0.239,0.334,0.531,0.111,0.358,0.553,0.105,0.342,60,20,100

0.49,0.179,0.331,0.562,0.562,0.562,0.489,0.206,0.305,0.602,0.001,0.397,0.6,0.051,0.349,60,20,80

0.559,0.097,0.344,0.694,0.694,0.694,0.633,0.042,0.325,0.669,0.011,0.32,0.465,0.113,0.422,40,0,80

0.501,0.125,0.374,0.65,0.65,0.65,0.536,0.062,0.402,0.586,0.112,0.302,0.648,0.04,0.312,80,0,60

0.451,0.232,0.317,0.578,0.578,0.578,0.474,0.156,0.37,0.618,0.03,0.352,0.414,0.086,0.5,60,20,80

0.641,0.017,0.342,0.649,0.649,0.649,0.502,0.021,0.477,0.589,0.005,0.406,0.565,0.075,0.36,60,0,80

0.649,0.014,0.337,0.652,0.652,0.652,0.446,0.123,0.431,0.526,0.003,0.471,0.543,0.01,0.447,40,20,80

0.457,0.148,0.395,0.479,0.479,0.479,0.666,0.023,0.311,0.689,0.003,0.308,0.676,0.019,0.305,80,20,40

0.546,0.003,0.451,0.659,0.659,0.659,0.407,0.184,0.409,0.613,0.032,0.355,0.615,0.046,0.339,100,0,60

0.52,0.072,0.408,0.564,0.564,0.564,0.577,0.033,0.39,0.681,0.013,0.306,0.692,0.004,0.304,100,0,40

0.426,0.2,0.374,0.6,0.6,0.6,0.479,0.214,0.307,0.525,0.139,0.336,0.489,0.041,0.47,60,20,100

0.584,0.039,0.377,0.654,0.654,0.654,0.492,0.064,0.444,0.554,0.009,0.437,0.549,0.151,0.3,60,20,100

0.514,0.157,0.329,0.679,0.679,0.679,0.695,0.001,0.304,0.695,0.002,0.303,0.489,0.132,0.379,40,0,100

0.494,0.068,0.438,0.659,0.659,0.659,0.572,0.018,0.41,0.596,0.051,0.353,0.615,0.024,0.361,100,20,40

0.603,0.066,0.331,0.641,0.641,0.641,0.575,0.041,0.384,0.595,0.029,0.376,0.624,0.03,0.346,80,20,60

0.616,0.038,0.346,0.698,0.698,0.698,0.625,0.006,0.369,0.644,0.047,0.309,0.428,0.221,0.351,40,20,80

0.539,0.065,0.396,0.544,0.544,0.544,0.658,0.027,0.315,0.676,0.001,0.323,0.632,0.044,0.324,80,0,60

0.542,0.111,0.347,0.549,0.549,0.549,0.568,0.097,0.335,0.63,0.051,0.319,0.503,0.028,0.469,60,0,80

0.493,0.063,0.444,0.557,0.557,0.557,0.432,0.264,0.304,0.555,0.028,0.417,0.569,0.002,0.429,60,20,100

0.6,0.066,0.334,0.637,0.637,0.637,0.665,0.026,0.309,0.696,0.002,0.302,0.69,0.001,0.309,100,0,60

0.487,0.185,0.328,0.696,0.696,0.696,0.654,0.04,0.306,0.666,0.031,0.303,0.578,0.01,0.412,40,0,100

0.592,0.099,0.309,0.668,0.668,0.668,0.586,0.016,0.398,0.688,0.009,0.303,0.575,0.089,0.336,40,20,100

0.671,0.016,0.313,0.682,0.682,0.682,0.428,0.058,0.514,0.565,0.03,0.405,0.452,0.186,0.362,60,20,80

0.444,0.226,0.33,0.615,0.615,0.615,0.686,0.011,0.303,0.693,0.003,0.304,0.523,0.15,0.327,40,20,80

0.537,0.124,0.339,0.673,0.673,0.673,0.598,0.029,0.373,0.67,0.014,0.316,0.451,0.084,0.465,60,20,80

0.45,0.212,0.338,0.694,0.694,0.694,0.499,0.088,0.413,0.681,0.017,0.302,0.598,0.058,0.344,40,0,80

0.453,0.094,0.453,0.697,0.697,0.697,0.476,0.164,0.36,0.478,0.114,0.408,0.698,0.0,0.302,100,20,60

0.471,0.11,0.419,0.657,0.657,0.657,0.594,0.044,0.362,0.607,0.039,0.354,0.678,0.021,0.301,80,0,40

0.504,0.166,0.33,0.583,0.583,0.583,0.692,0.004,0.304,0.696,0.004,0.3,0.593,0.021,0.386,40,0,80

0.46,0.149,0.391,0.465,0.465,0.465,0.4,0.109,0.491,0.501,0.102,0.397,0.574,0.109,0.317,60,20,80

0.485,0.209,0.306,0.615,0.615,0.615,0.687,0.008,0.305,0.688,0.001,0.311,0.441,0.008,0.551,60,0,100

0.445,0.116,0.439,0.601,0.601,0.601,0.489,0.106,0.405,0.686,0.005,0.309,0.44,0.176,0.384,60,20,100

0.584,0.029,0.387,0.602,0.602,0.602,0.628,0.0,0.372,0.646,0.027,0.327,0.48,0.161,0.359,40,20,80

0.663,0.011,0.326,0.679,0.679,0.679,0.496,0.007,0.497,0.638,0.061,0.301,0.593,0.012,0.395,40,0,100

0.553,0.082,0.365,0.6,0.6,0.6,0.555,0.139,0.306,0.558,0.014,0.428,0.439,0.168,0.393,40,20,80

0.414,0.006,0.58,0.547,0.547,0.547,0.525,0.102,0.373,0.588,0.092,0.32,0.635,0.012,0.353,80,20,60

0.408,0.04,0.552,0.432,0.432,0.432,0.572,0.017,0.411,0.685,0.003,0.312,0.689,0.006,0.305,80,20,60

0.458,0.115,0.427,0.654,0.654,0.654,0.586,0.092,0.322,0.673,0.016,0.311,0.5,0.036,0.464,60,20,80

0.545,0.04,0.415,0.617,0.617,0.617,0.537,0.032,0.431,0.675,0.014,0.311,0.406,0.211,0.383,40,20,80

0.478,0.122,0.4,0.484,0.484,0.484,0.486,0.044,0.47,0.51,0.152,0.338,0.645,0.041,0.314,100,20,40

0.43,0.138,0.432,0.677,0.677,0.677,0.595,0.027,0.378,0.669,0.003,0.328,0.69,0.005,0.305,100,0,60

0.406,0.035,0.559,0.437,0.437,0.437,0.565,0.074,0.361,0.59,0.064,0.346,0.629,0.011,0.36,80,0,40

0.596,0.052,0.352,0.673,0.673,0.673,0.57,0.071,0.359,0.583,0.041,0.376,0.57,0.066,0.364,40,20,100

0.417,0.019,0.564,0.515,0.515,0.515,0.433,0.139,0.428,0.696,0.002,0.302,0.538,0.157,0.305,40,20,80

0.569,0.09,0.341,0.602,0.602,0.602,0.697,0.001,0.302,0.697,0.0,0.303,0.548,0.093,0.359,60,20,100

0.441,0.247,0.312,0.455,0.455,0.455,0.609,0.064,0.327,0.673,0.008,0.319,0.415,0.244,0.341,60,20,80

0.495,0.089,0.416,0.695,0.695,0.695,0.457,0.019,0.524,0.527,0.047,0.426,0.65,0.046,0.304,100,0,60

0.665,0.003,0.332,0.672,0.672,0.672,0.41,0.273,0.317,0.454,0.088,0.458,0.483,0.065,0.452,60,20,100

0.581,0.054,0.365,0.672,0.672,0.672,0.568,0.024,0.408,0.673,0.003,0.324,0.462,0.031,0.507,40,20,80

0.68,0.02,0.3,0.692,0.692,0.692,0.584,0.07,0.346,0.678,0.003,0.319,0.593,0.076,0.331,60,0,80

0.48,0.168,0.352,0.589,0.589,0.589,0.653,0.035,0.312,0.666,0.015,0.319,0.48,0.117,0.403,60,0,100

0.68,0.01,0.31,0.696,0.696,0.696,0.588,0.064,0.348,0.66,0.036,0.304,0.615,0.041,0.344,80,20,40

0.545,0.024,0.431,0.558,0.558,0.558,0.542,0.134,0.324,0.594,0.105,0.301,0.564,0.017,0.419,40,0,80

0.668,0.021,0.311,0.688,0.688,0.688,0.519,0.01,0.471,0.691,0.006,0.303,0.566,0.094,0.34,40,0,80

0.637,0.061,0.302,0.688,0.688,0.688,0.404,0.246,0.35,0.655,0.041,0.304,0.421,0.072,0.507,40,20,100

0.43,0.033,0.537,0.537,0.537,0.537,0.52,0.142,0.338,0.576,0.026,0.398,0.493,0.174,0.333,60,0,80

0.523,0.145,0.332,0.659,0.659,0.659,0.557,0.128,0.315,0.566,0.004,0.43,0.453,0.023,0.524,40,20,100

0.477,0.184,0.339,0.561,0.561,0.561,0.645,0.042,0.313,0.677,0.004,0.319,0.692,0.001,0.307,80,20,60

0.5,0.028,0.472,0.589,0.589,0.589,0.442,0.132,0.426,0.576,0.07,0.354,0.63,0.001,0.369,100,0,40

0.405,0.203,0.392,0.62,0.62,0.62,0.479,0.028,0.493,0.547,0.019,0.434,0.621,0.078,0.301,100,20,40

0.648,0.03,0.322,0.689,0.689,0.689,0.509,0.151,0.34,0.575,0.11,0.315,0.464,0.168,0.368,40,20,100

0.484,0.021,0.495,0.693,0.693,0.693,0.621,0.026,0.353,0.67,0.022,0.308,0.493,0.163,0.344,40,0,80

0.488,0.196,0.316,0.631,0.631,0.631,0.501,0.006,0.493,0.506,0.138,0.356,0.631,0.04,0.329,80,0,40

0.578,0.026,0.396,0.673,0.673,0.673,0.551,0.136,0.313,0.617,0.071,0.312,0.403,0.116,0.481,60,0,100

0.444,0.226,0.33,0.55,0.55,0.55,0.697,0.001,0.302,0.697,0.001,0.302,0.607,0.03,0.363,100,0,60

0.445,0.083,0.472,0.499,0.499,0.499,0.535,0.013,0.452,0.654,0.008,0.338,0.698,0.001,0.301,100,0,60

0.47,0.189,0.341,0.483,0.483,0.483,0.543,0.009,0.448,0.564,0.121,0.315,0.451,0.183,0.366,60,20,100

0.693,0.005,0.302,0.693,0.693,0.693,0.699,0.0,0.301,0.699,0.0,0.301,0.526,0.035,0.439,60,0,100

0.595,0.002,0.403,0.628,0.628,0.628,0.695,0.0,0.305,0.699,0.001,0.3,0.459,0.076,0.465,60,0,100

0.493,0.06,0.447,0.673,0.673,0.673,0.525,0.12,0.355,0.531,0.083,0.386,0.544,0.055,0.401,60,20,100

0.519,0.044,0.437,0.585,0.585,0.585,0.557,0.095,0.348,0.684,0.0,0.316,0.502,0.012,0.486,40,20,100

0.676,0.016,0.308,0.677,0.677,0.677,0.663,0.027,0.31,0.697,0.0,0.303,0.405,0.146,0.449,60,20,100

0.492,0.137,0.371,0.543,0.543,0.543,0.638,0.048,0.314,0.696,0.004,0.3,0.482,0.153,0.365,40,0,100

0.428,0.07,0.502,0.663,0.663,0.663,0.649,0.017,0.334,0.677,0.01,0.313,0.416,0.2,0.384,40,20,80

0.557,0.001,0.442,0.656,0.656,0.656,0.517,0.057,0.426,0.526,0.034,0.44,0.684,0.007,0.309,80,20,40

0.666,0.02,0.314,0.674,0.674,0.674,0.485,0.011,0.504,0.698,0.002,0.3,0.645,0.049,0.306,100,0,40

0.453,0.11,0.437,0.591,0.591,0.591,0.444,0.068,0.488,0.464,0.103,0.433,0.662,0.03,0.308,100,0,60

0.452,0.19,0.358,0.581,0.581,0.581,0.523,0.149,0.328,0.689,0.004,0.307,0.617,0.057,0.326,100,0,60

